34457,1337,58115,45354,32898,55940,52932,47200,9323,17449,20871,23208,39501,45718,1053,25847,59590,58805,9496,47999,15250,14691,18089,16971,27308,32335,45071,33675,40909,27775,55377,25633,53780,17483,24706,33884,14465,56035,46437,22822,31615,50797,56620,21508,5755,29483,57459,5419,24208,57172,65228,18712,47680,409,46778
46778,34457,1337,58115,45354,32898,55940,52932,47200,9323,17449,20871,23208,39501,45718,1053,25847,59590,58805,9496,47999,15250,14691,18089,16971,27308,32335,45071,33675,40909,27775,55377,25633,53780,17483,24706,33884,14465,56035,46437,22822,31615,50797,56620,21508,5755,29483,57459,5419,24208,57172,65228,18712,47680,409
409,46778,34457,1337,58115,45354,32898,55940,52932,47200,9323,17449,20871,23208,39501,45718,1053,25847,59590,58805,9496,47999,15250,14691,18089,16971,27308,32335,45071,33675,40909,27775,55377,25633,53780,17483,24706,33884,14465,56035,46437,22822,31615,50797,56620,21508,5755,29483,57459,5419,24208,57172,65228,18712,47680
47680,409,46778,34457,1337,58115,45354,32898,55940,52932,47200,9323,17449,20871,23208,39501,45718,1053,25847,59590,58805,9496,47999,15250,14691,18089,16971,27308,32335,45071,33675,40909,27775,55377,25633,53780,17483,24706,33884,14465,56035,46437,22822,31615,50797,56620,21508,5755,29483,57459,5419,24208,57172,65228,18712
18712,47680,409,46778,34457,1337,58115,45354,32898,55940,52932,47200,9323,17449,20871,23208,39501,45718,1053,25847,59590,58805,9496,47999,15250,14691,18089,16971,27308,32335,45071,33675,40909,27775,55377,25633,53780,17483,24706,33884,14465,56035,46437,22822,31615,50797,56620,21508,5755,29483,57459,5419,24208,57172,65228
65228,18712,47680,409,46778,34457,1337,58115,45354,32898,55940,52932,47200,9323,17449,20871,23208,39501,45718,1053,25847,59590,58805,9496,47999,15250,14691,18089,16971,27308,32335,45071,33675,40909,27775,55377,25633,53780,17483,24706,33884,14465,56035,46437,22822,31615,50797,56620,21508,5755,29483,57459,5419,24208,57172
57172,65228,18712,47680,409,46778,34457,1337,58115,45354,32898,55940,52932,47200,9323,17449,20871,23208,39501,45718,1053,25847,59590,58805,9496,47999,15250,14691,18089,16971,27308,32335,45071,33675,40909,27775,55377,25633,53780,17483,24706,33884,14465,56035,46437,22822,31615,50797,56620,21508,5755,29483,57459,5419,24208
24208,57172,65228,18712,47680,409,46778,34457,1337,58115,45354,32898,55940,52932,47200,9323,17449,20871,23208,39501,45718,1053,25847,59590,58805,9496,47999,15250,14691,18089,16971,27308,32335,45071,33675,40909,27775,55377,25633,53780,17483,24706,33884,14465,56035,46437,22822,31615,50797,56620,21508,5755,29483,57459,5419
5419,24208,57172,65228,18712,47680,409,46778,34457,1337,58115,45354,32898,55940,52932,47200,9323,17449,20871,23208,39501,45718,1053,25847,59590,58805,9496,47999,15250,14691,18089,16971,27308,32335,45071,33675,40909,27775,55377,25633,53780,17483,24706,33884,14465,56035,46437,22822,31615,50797,56620,21508,5755,29483,57459
57459,5419,24208,57172,65228,18712,47680,409,46778,34457,1337,58115,45354,32898,55940,52932,47200,9323,17449,20871,23208,39501,45718,1053,25847,59590,58805,9496,47999,15250,14691,18089,16971,27308,32335,45071,33675,40909,27775,55377,25633,53780,17483,24706,33884,14465,56035,46437,22822,31615,50797,56620,21508,5755,29483
29483,57459,5419,24208,57172,65228,18712,47680,409,46778,34457,1337,58115,45354,32898,55940,52932,47200,9323,17449,20871,23208,39501,45718,1053,25847,59590,58805,9496,47999,15250,14691,18089,16971,27308,32335,45071,33675,40909,27775,55377,25633,53780,17483,24706,33884,14465,56035,46437,22822,31615,50797,56620,21508,5755
5755,29483,57459,5419,24208,57172,65228,18712,47680,409,46778,34457,1337,58115,45354,32898,55940,52932,47200,9323,17449,20871,23208,39501,45718,1053,25847,59590,58805,9496,47999,15250,14691,18089,16971,27308,32335,45071,33675,40909,27775,55377,25633,53780,17483,24706,33884,14465,56035,46437,22822,31615,50797,56620,21508
21508,5755,29483,57459,5419,24208,57172,65228,18712,47680,409,46778,34457,1337,58115,45354,32898,55940,52932,47200,9323,17449,20871,23208,39501,45718,1053,25847,59590,58805,9496,47999,15250,14691,18089,16971,27308,32335,45071,33675,40909,27775,55377,25633,53780,17483,24706,33884,14465,56035,46437,22822,31615,50797,56620
56620,21508,5755,29483,57459,5419,24208,57172,65228,18712,47680,409,46778,34457,1337,58115,45354,32898,55940,52932,47200,9323,17449,20871,23208,39501,45718,1053,25847,59590,58805,9496,47999,15250,14691,18089,16971,27308,32335,45071,33675,40909,27775,55377,25633,53780,17483,24706,33884,14465,56035,46437,22822,31615,50797
50797,56620,21508,5755,29483,57459,5419,24208,57172,65228,18712,47680,409,46778,34457,1337,58115,45354,32898,55940,52932,47200,9323,17449,20871,23208,39501,45718,1053,25847,59590,58805,9496,47999,15250,14691,18089,16971,27308,32335,45071,33675,40909,27775,55377,25633,53780,17483,24706,33884,14465,56035,46437,22822,31615
31615,50797,56620,21508,5755,29483,57459,5419,24208,57172,65228,18712,47680,409,46778,34457,1337,58115,45354,32898,55940,52932,47200,9323,17449,20871,23208,39501,45718,1053,25847,59590,58805,9496,47999,15250,14691,18089,16971,27308,32335,45071,33675,40909,27775,55377,25633,53780,17483,24706,33884,14465,56035,46437,22822
22822,31615,50797,56620,21508,5755,29483,57459,5419,24208,57172,65228,18712,47680,409,46778,34457,1337,58115,45354,32898,55940,52932,47200,9323,17449,20871,23208,39501,45718,1053,25847,59590,58805,9496,47999,15250,14691,18089,16971,27308,32335,45071,33675,40909,27775,55377,25633,53780,17483,24706,33884,14465,56035,46437
46437,22822,31615,50797,56620,21508,5755,29483,57459,5419,24208,57172,65228,18712,47680,409,46778,34457,1337,58115,45354,32898,55940,52932,47200,9323,17449,20871,23208,39501,45718,1053,25847,59590,58805,9496,47999,15250,14691,18089,16971,27308,32335,45071,33675,40909,27775,55377,25633,53780,17483,24706,33884,14465,56035
56035,46437,22822,31615,50797,56620,21508,5755,29483,57459,5419,24208,57172,65228,18712,47680,409,46778,34457,1337,58115,45354,32898,55940,52932,47200,9323,17449,20871,23208,39501,45718,1053,25847,59590,58805,9496,47999,15250,14691,18089,16971,27308,32335,45071,33675,40909,27775,55377,25633,53780,17483,24706,33884,14465
14465,56035,46437,22822,31615,50797,56620,21508,5755,29483,57459,5419,24208,57172,65228,18712,47680,409,46778,34457,1337,58115,45354,32898,55940,52932,47200,9323,17449,20871,23208,39501,45718,1053,25847,59590,58805,9496,47999,15250,14691,18089,16971,27308,32335,45071,33675,40909,27775,55377,25633,53780,17483,24706,33884
33884,14465,56035,46437,22822,31615,50797,56620,21508,5755,29483,57459,5419,24208,57172,65228,18712,47680,409,46778,34457,1337,58115,45354,32898,55940,52932,47200,9323,17449,20871,23208,39501,45718,1053,25847,59590,58805,9496,47999,15250,14691,18089,16971,27308,32335,45071,33675,40909,27775,55377,25633,53780,17483,24706
24706,33884,14465,56035,46437,22822,31615,50797,56620,21508,5755,29483,57459,5419,24208,57172,65228,18712,47680,409,46778,34457,1337,58115,45354,32898,55940,52932,47200,9323,17449,20871,23208,39501,45718,1053,25847,59590,58805,9496,47999,15250,14691,18089,16971,27308,32335,45071,33675,40909,27775,55377,25633,53780,17483
17483,24706,33884,14465,56035,46437,22822,31615,50797,56620,21508,5755,29483,57459,5419,24208,57172,65228,18712,47680,409,46778,34457,1337,58115,45354,32898,55940,52932,47200,9323,17449,20871,23208,39501,45718,1053,25847,59590,58805,9496,47999,15250,14691,18089,16971,27308,32335,45071,33675,40909,27775,55377,25633,53780
53780,17483,24706,33884,14465,56035,46437,22822,31615,50797,56620,21508,5755,29483,57459,5419,24208,57172,65228,18712,47680,409,46778,34457,1337,58115,45354,32898,55940,52932,47200,9323,17449,20871,23208,39501,45718,1053,25847,59590,58805,9496,47999,15250,14691,18089,16971,27308,32335,45071,33675,40909,27775,55377,25633
25633,53780,17483,24706,33884,14465,56035,46437,22822,31615,50797,56620,21508,5755,29483,57459,5419,24208,57172,65228,18712,47680,409,46778,34457,1337,58115,45354,32898,55940,52932,47200,9323,17449,20871,23208,39501,45718,1053,25847,59590,58805,9496,47999,15250,14691,18089,16971,27308,32335,45071,33675,40909,27775,55377
55377,25633,53780,17483,24706,33884,14465,56035,46437,22822,31615,50797,56620,21508,5755,29483,57459,5419,24208,57172,65228,18712,47680,409,46778,34457,1337,58115,45354,32898,55940,52932,47200,9323,17449,20871,23208,39501,45718,1053,25847,59590,58805,9496,47999,15250,14691,18089,16971,27308,32335,45071,33675,40909,27775
27775,55377,25633,53780,17483,24706,33884,14465,56035,46437,22822,31615,50797,56620,21508,5755,29483,57459,5419,24208,57172,65228,18712,47680,409,46778,34457,1337,58115,45354,32898,55940,52932,47200,9323,17449,20871,23208,39501,45718,1053,25847,59590,58805,9496,47999,15250,14691,18089,16971,27308,32335,45071,33675,40909
40909,27775,55377,25633,53780,17483,24706,33884,14465,56035,46437,22822,31615,50797,56620,21508,5755,29483,57459,5419,24208,57172,65228,18712,47680,409,46778,34457,1337,58115,45354,32898,55940,52932,47200,9323,17449,20871,23208,39501,45718,1053,25847,59590,58805,9496,47999,15250,14691,18089,16971,27308,32335,45071,33675
33675,40909,27775,55377,25633,53780,17483,24706,33884,14465,56035,46437,22822,31615,50797,56620,21508,5755,29483,57459,5419,24208,57172,65228,18712,47680,409,46778,34457,1337,58115,45354,32898,55940,52932,47200,9323,17449,20871,23208,39501,45718,1053,25847,59590,58805,9496,47999,15250,14691,18089,16971,27308,32335,45071
45071,33675,40909,27775,55377,25633,53780,17483,24706,33884,14465,56035,46437,22822,31615,50797,56620,21508,5755,29483,57459,5419,24208,57172,65228,18712,47680,409,46778,34457,1337,58115,45354,32898,55940,52932,47200,9323,17449,20871,23208,39501,45718,1053,25847,59590,58805,9496,47999,15250,14691,18089,16971,27308,32335
32335,45071,33675,40909,27775,55377,25633,53780,17483,24706,33884,14465,56035,46437,22822,31615,50797,56620,21508,5755,29483,57459,5419,24208,57172,65228,18712,47680,409,46778,34457,1337,58115,45354,32898,55940,52932,47200,9323,17449,20871,23208,39501,45718,1053,25847,59590,58805,9496,47999,15250,14691,18089,16971,27308
